"tl3_id","tl2_id","tl1_id","iso3","name_or","name_en","name_fr","continenta","reg_name_p","EU","EEA","mapineq"
"ME18R2","ME18","MEX111","MEX","Xalisco, Tepic. (Nay.)","Nayarit, R2","Nayarit, R2","t","Nayarit, R2",FALSE,FALSE,FALSE
"ME18R3","ME18","MEX111","MEX","Ahuacatlán, Amatlán de Cañas, Ixtlán del Río, Jala, San Pedro Lagunillas, Santa María del Oro. (Nay.)","Nayarit, R3","Nayarit, R3","t","Nayarit, R3",FALSE,FALSE,FALSE
"ME18R4","ME18","MEX111","MEX","Compostela, Bahía de Banderas. (Nay.)","Nayarit, R4","Nayarit, R4","t","Nayarit, R4",FALSE,FALSE,FALSE
"ME18R5","ME18","MEX111","MEX","Huajicori, Del Nayar, La Yesca. (Nay.)","Nayarit, R5","Nayarit, R5","t","Nayarit, R5",FALSE,FALSE,FALSE
"ME19R1","ME19","MEX111","MEX","Anáhuac, Bustamante, Lampazos de Naranjo, Sabinas Hidalgo, Vallecillo, Villaldama. (N.L.)","Nuevo Leon, R1","Nuevo Leon, R1","t","Nuevo Leon, R1",FALSE,FALSE,FALSE
"ME19R2","ME19","MEX111","MEX","Agualeguas, Cerralvo, Gral. Treviño, Melchor Ocampo, Parás. (N.L.)","Nuevo Leon, R2","Nuevo Leon, R2","t","Nuevo Leon, R2",FALSE,FALSE,FALSE
"ME19R3","ME19","MEX111","MEX","Los Aldamas, China, Dr. Coss, Gral. Bravo, Los Herreras, Los Ramones. (N.L.)","Nuevo Leon, R3","Nuevo Leon, R3","t","Nuevo Leon, R3",FALSE,FALSE,FALSE
"ME19R4","ME19","MEX111","MEX","Allende, Gral. Terán, Hualahuises, Linares, Montemorelos. (N.L.)","Nuevo Leon, R4","Nuevo Leon, R4","t","Nuevo Leon, R4",FALSE,FALSE,FALSE
"ME19R5","ME19","MEX111","MEX","Aramberri, Dr. Arroyo, Galeana, Gral. Zaragoza, Iturbide, Mier y Noriega, Rayones. (N.L.)","Nuevo Leon, R5","Nuevo Leon, R5","t","Nuevo Leon, R5",FALSE,FALSE,FALSE
"ME19R6","ME19","MEX111","MEX","Abasolo, Cadereyta Jiménez, Carmen, Ciénega de Flores, Dr. González, García, Gral. Zuazua, Higueras, Juárez, Marín, Mina, Pesquería, Salinas Victoria, Hidalgo, Santiago. (N.L.)","Nuevo Leon, R6","Nuevo Leon, R6","t","Nuevo Leon, R6",FALSE,FALSE,FALSE
"ME19R7","ME19","MEX111","MEX","Apodaca, San Pedro Garza García, Gral. Escobedo, Guadalupe, Monterrey, San Nicolás de los Garza, Santa Catarina. (N.L.)","Nuevo Leon, R7","Nuevo Leon, R7","t","Nuevo Leon, R7",FALSE,FALSE,FALSE
"ME20R1","ME20","MEX111","MEX","Asunción Cuyotepeji, Asunción Nochixtlán, Calihualá, Coicoyán de las Flores, Concepción Buenavista, Cosoltepec, Chalcatongo de Hidalgo, Fresnillo de Trujano, Guadalupe de Ramírez, Heroica Ciudad de Huajuapan de León, Magdalena Jaltepec, Santa Mag","Oaxaca, R1","Oaxaca, R1","t","Oaxaca, R1",FALSE,FALSE,FALSE
"ME20R2","ME20","MEX111","MEX","Concepción Pápalo, Cuyamecalco Villa de Zaragoza, Chiquihuitlán de Benito Juárez, Eloxochitlán de Flores Magón, Huautepec, Huautla de Jiménez, Mazatlán Villa de Flores, San Andrés Teotilálpam, San Antonio Nanahuatípam, San Bartolomé Ayautla,","Oaxaca, R2","Oaxaca, R2","t","Oaxaca, R2",FALSE,FALSE,FALSE
"ME20R3","ME20","MEX111","MEX","Acatlán de Pérez Figueroa, Ayotzintepec, Cosolapa, Loma Bonita, San Felipe Jalapa de Díaz, San Felipe Usila, San José Chiltepec, San José Independencia, San Juan Bautista Tuxtepec, San Juan Comaltepec, San Juan Lalana, San Juan Petlapa, San Lucas Oj","Oaxaca, R3","Oaxaca, R3","t","Oaxaca, R3",FALSE,FALSE,FALSE
"ME20R4","ME20","MEX111","MEX","Asunción Ocotlán, Ciénega de Zimatlán, Coatecas Altas, La Compañía, Cuilápam de Guerrero, Heroica Ciudad de Ejutla de Crespo, Guadalupe Etla, Magdalena Apasco, Magdalena Mixtepec, Magdalena Ocotlán, Magdalena Teitipac, Nazareno Etla, Oaxaca de Ju","Oaxaca, R4","Oaxaca, R4","t","Oaxaca, R4",FALSE,FALSE,FALSE
"ME20R5","ME20","MEX111","MEX","Candelaria Loxicha, Mártires de Tacubaya, Pinotepa de Don Luis, Pluma Hidalgo, San Agustín Chayuco, San Agustín Loxicha, San Andrés Huaxpaltepec, San Antonio Tepetlapa, San Baltazar Loxicha, San Bartolomé Loxicha, San Gabriel Mixtepec, San José Est","Oaxaca, R5","Oaxaca, R5","t","Oaxaca, R5",FALSE,FALSE,FALSE
"ME20R6","ME20","MEX111","MEX","Asunción Ixtaltepec, El Barrio de la Soledad, Ciudad Ixtepec, Chahuites, El Espinal, Guevea de Humboldt, Juchitán de Zaragoza, Magdalena Tequisistlán, Magdalena Tlacotepec, Matías Romero Avendaño, Santiago Niltepec, Reforma de Pineda, Salina Cruz, S","Oaxaca, R6","Oaxaca, R6","t","Oaxaca, R6",FALSE,FALSE,FALSE
"ME20R7","ME20","MEX111","MEX","Abejones, Asunción Cacalotepec, Tamazulápam del Espíritu Santo, Guelatao de Juárez, Villa Hidalgo, Ixtlán de Juárez, Mixistlán de la Reforma, Natividad, San Andrés Solaga, San Andrés Yaá, San Baltazar Yatzachi el Bajo, San Bartolomé Zoogocho,","Oaxaca, R7","Oaxaca, R7","t","Oaxaca, R7",FALSE,FALSE,FALSE
"ME20R8","ME20","MEX111","MEX","Asunción Tlacolulita, Constancia del Rosario, Mesones Hidalgo, Miahuatlán de Porfirio Díaz, Monjas, Nejapa de Madero, Putla Villa de Guerrero, Santa Catarina Quioquitani, La Reforma, San Andrés Cabecera Nueva, San Andrés Paxtlán, San Bartolo Yautep","Oaxaca, R8","Oaxaca, R8","t","Oaxaca, R8",FALSE,FALSE,FALSE
"ME21R1","ME21","MEX111","MEX","Ahuacatlán, Ahuazotepec, Amixtlán, Aquixtla, Camocuautla, Coatepec, Cuautempan, Chiconcuautla, Chignahuapan, Honey, Francisco Z. Mena, Hermenegildo Galeana, Huauchinango, Ixtacamaxtitlán, Jalpan, Jopala, Juan Galindo, Naupan, Pahuatlán, Pantepec, San","Puebla, R1","Puebla, R1","t","Puebla, R1",FALSE,FALSE,FALSE
"ME21R2","ME21","MEX111","MEX","Acateno, Atempan, Ayotoxco de Guerrero, Caxhuacan, Cuetzalan del Progreso, Chignautla, Huehuetla, Hueyapan, Hueytamalco, Hueytlalpan, Huitzilan de Serdán, Atlequizayan, Ixtepec, Jonotla, Nauzontla, Olintla, Tenampulco, Teteles de Avila Castillo, Teziutl","Puebla, R2","Puebla, R2","t","Puebla, R2",FALSE,FALSE,FALSE
"ME21R3","ME21","MEX111","MEX","Aljojuca, Atzitzintla, Cuyoaco, Chalchicomula de Sesma, Chichiquila, Chilchotla, Esperanza, Guadalupe Victoria, Lafragua, Libres, Mazapiltepec de Juárez, Cañada Morelos, Nopalucan, Ocotepec, Oriental, Quimixtlán, Rafael Lara Grajales, San José Chiapa","Puebla, R3","Puebla, R3","t","Puebla, R3",FALSE,FALSE,FALSE
"ME21R4","ME21","MEX111","MEX","Atlixco, Calpan, Coronango, Cuautlancingo, Chiautzingo, Domingo Arenas, Huaquechula, Huejotzingo, Juan C. Bonilla, Nealtican, Ocoyucan, San Andrés Cholula, San Diego la Mesa Tochimiltzingo, San Felipe Teotlalcingo, San Gregorio Atzompa, San Jerónimo Te","Puebla, R4","Puebla, R4","t","Puebla, R4",FALSE,FALSE,FALSE
"ME21R5","ME21","MEX111","MEX","Acajete, Amozoc, Cuautinchán, Puebla, Tecali de Herrera, Tepatlaxco de Hidalgo, Tepeaca, Tzicatlacoyan. (Pue.)","Puebla, R5","Puebla, R5","t","Puebla, R5",FALSE,FALSE,FALSE
"ME21R6","ME21","MEX111","MEX","Acatlán, Acteopan, Ahuatlán, Ahuehuetitla, Albino Zertuche, Atzala, Atzitzihuacán, Axutla, Coatzingo, Cohetzala, Cohuecan, Cuayuca de Andrade, Chiautla, Chietla, Chila, Chila de la Sal, Chinantla, Epatlán, Guadalupe, Huehuetlán el Chico, Ixcamilpa d","Puebla, R6","Puebla, R6","t","Puebla, R6",FALSE,FALSE,FALSE
"ME21R7","ME21","MEX111","MEX","Acatzingo, Ajalpan, Altepexi, Atexcal, Atoyatempan, Caltepec, Coxcatlán, Coyomeapan, Coyotepec, Cuapiaxtla de Madero, Chapulco, Chigmecatitlán, Eloxochitlán, General Felipe Ángeles, Huatlatlauca, Huitziltepec, Ixcaquixtla, Juan N. Méndez, La Magdale","Puebla, R7","Puebla, R7","t","Puebla, R7",FALSE,FALSE,FALSE
"ME22R1","ME22","MEX111","MEX","Pinal de Amoles, Arroyo Seco, Jalpan de Serra, Landa de Matamoros, San Joaquín. (Qro.)","Queretaro, R1","Queretaro, R1","t","Queretaro, R1",FALSE,FALSE,FALSE
"ME22R2","ME22","MEX111","MEX","Cadereyta de Montes, Colón, Peñamiller, Tolimán. (Qro.)","Queretaro, R2","Queretaro, R2","t","Queretaro, R2",FALSE,FALSE,FALSE
"ME22R3","ME22","MEX111","MEX","Ezequiel Montes, Pedro Escobedo, San Juan del Río, Tequisquiapan. (Qro.)","Queretaro, R3","Queretaro, R3","t","Queretaro, R3",FALSE,FALSE,FALSE
"ME22R4","ME22","MEX111","MEX","Corregidora, El Marqués, Querétaro. (Qro.)","Queretaro, R4","Queretaro, R4","t","Queretaro, R4",FALSE,FALSE,FALSE
"ME22R5","ME22","MEX111","MEX","Amealco de Bonfil, Huimilpan. (Qro.)","Queretaro, R5","Queretaro, R5","t","Queretaro, R5",FALSE,FALSE,FALSE
"ME23R1","ME23","MEX111","MEX","Lázaro Cárdenas (Q.R.)","Quintana Roo, R1","Quintana Roo, R1","t","Quintana Roo, R1",FALSE,FALSE,FALSE
"ME23R2","ME23","MEX111","MEX","Cozumel, Isla Mujeres, Benito Juárez, Solidaridad. (Q.R.)","Quintana Roo, R2","Quintana Roo, R2","t","Quintana Roo, R2",FALSE,FALSE,FALSE
"ME23R3","ME23","MEX111","MEX","Felipe Carrillo Puerto, José María Morelos, Tulum. (Q.R.)","Quintana Roo, R3","Quintana Roo, R3","t","Quintana Roo, R3",FALSE,FALSE,FALSE
"ME23R4","ME23","MEX111","MEX","Othón P. Blanco (Q.R.)","Quintana Roo, R4","Quintana Roo, R4","t","Quintana Roo, R4",FALSE,FALSE,FALSE
"ME24R1","ME24","MEX111","MEX","Aquismón, Tancanhuitz, Ciudad Valles, Coxcatlán, Ebano, Huehuetlán, San Antonio, San Martín Chalchicuautla, San Vicente Tancuayalab, Tamasopo, Tamazunchale, Tampacán, Tampamolón Corona, Tamuín, Tanlajás, Tanquián de Escobedo, Axtla de Terrazas,","San Luis Potosi, R1","San Luis Potosi, R1","t","San Luis Potosi, R1",FALSE,FALSE,FALSE
"ME24R2","ME24","MEX111","MEX","Alaquines, Cárdenas, Cerritos, Ciudad del Maíz, Ciudad Fernández, Lagunillas, Rayón, Rioverde, San Ciro de Acosta, San Nicolás Tolentino, Santa Catarina, Villa Juárez, El Naranjo. (S.L.P.)","San Luis Potosi, R2","San Luis Potosi, R2","t","San Luis Potosi, R2",FALSE,FALSE,FALSE
"ME24R3","ME24","MEX111","MEX","Ahualulco, Armadillo de los Infante, Cerro de San Pedro, Mexquitic de Carmona, San Luis Potosí, Santa María del Río, Soledad de Graciano Sánchez, Tierra Nueva, Villa de Arriaga, Villa de Reyes, Zaragoza. (S.L.P.)","San Luis Potosi, R3","San Luis Potosi, R3","t","San Luis Potosi, R3",FALSE,FALSE,FALSE
"ME24R4","ME24","MEX111","MEX","Catorce, Cedral, Charcas, Guadalcázar, Matehuala, Moctezuma, Salinas, Santo Domingo, Vanegas, Venado, Villa de Guadalupe, Villa de la Paz, Villa de Ramos, Villa Hidalgo, Villa de Arista. (S.L.P.)","San Luis Potosi, R4","San Luis Potosi, R4","t","San Luis Potosi, R4",FALSE,FALSE,FALSE
"ME25R1","ME25","MEX111","MEX","Ahome, Choix, El Fuerte. (Sin.)","Sinaloa, R1","Sinaloa, R1","t","Sinaloa, R1",FALSE,FALSE,FALSE
"ME25R2","ME25","MEX111","MEX","Guasave, Sinaloa. (Sin.)","Sinaloa, R2","Sinaloa, R2","t","Sinaloa, R2",FALSE,FALSE,FALSE
"ME25R3","ME25","MEX111","MEX","Angostura, Badiraguato, Mocorito, Salvador Alvarado. (Sin.)","Sinaloa, R3","Sinaloa, R3","t","Sinaloa, R3",FALSE,FALSE,FALSE
"ME25R4","ME25","MEX111","MEX","Cosalá, Culiacán, Elota, Navolato. (Sin.)","Sinaloa, R4","Sinaloa, R4","t","Sinaloa, R4",FALSE,FALSE,FALSE
"ME25R5","ME25","MEX111","MEX","Concordia, Escuinapa, Mazatlán, Rosario, San Ignacio. (Sin.)","Sinaloa, R5","Sinaloa, R5","t","Sinaloa, R5",FALSE,FALSE,FALSE
"ME26R1","ME26","MEX111","MEX","Caborca, Puerto Peñasco, San Luis Río Colorado, General Plutarco Elías Calles. (Son.)","Sonora, R1","Sonora, R1","t","Sonora, R1",FALSE,FALSE,FALSE
"ME26R10","ME26","MEX111","MEX","Empalme, Guaymas, San Ignacio Río Muerto. (Son.)","Sonora, R10","Sonora, R10","t","Sonora, R10",FALSE,FALSE,FALSE
"ME26R11","ME26","MEX111","MEX","Bácum, Cajeme, Etchojoa, Huatabampo, Navojoa, Benito Juárez. (Son.)","Sonora, R11","Sonora, R11","t","Sonora, R11",FALSE,FALSE,FALSE
"ME26R12","ME26","MEX111","MEX","Alamos, Quiriego, Rosario. (Son.)","Sonora, R12","Sonora, R12","t","Sonora, R12",FALSE,FALSE,FALSE
"ME26R2","ME26","MEX111","MEX","Altar, Atil, Oquitoa, Pitiquito, Sáric, Tubutama. (Son.)","Sonora, R2","Sonora, R2","t","Sonora, R2",FALSE,FALSE,FALSE
"ME26R3","ME26","MEX111","MEX","Benjamín Hill, Cucurpe, Imuris, Magdalena, Nogales, Santa Ana, Santa Cruz, Trincheras. (Son.)","Sonora, R3","Sonora, R3","t","Sonora, R3",FALSE,FALSE,FALSE
"ME26R4","ME26","MEX111","MEX","Agua Prieta, Bacoachi, Cananea, Fronteras, Naco, Nacozari de García. (Son.)","Sonora, R4","Sonora, R4","t","Sonora, R4",FALSE,FALSE,FALSE
"ME26R5","ME26","MEX111","MEX","Aconchi, Arizpe, Banámichi, Baviácora, Carbó, Huépac, Opodepe, Rayón, San Felipe de Jesús, San Miguel de Horcasitas, Ures. (Son.)","Sonora, R5","Sonora, R5","t","Sonora, R5",FALSE,FALSE,FALSE
"ME26R6","ME26","MEX111","MEX","Bacadéhuachi, Bacerac, Bavispe, Cumpas, Divisaderos, Granados, Huachinera, Huásabas, Moctezuma, Nácori Chico, Tepache, Villa Hidalgo. (Son.)","Sonora, R6","Sonora, R6","t","Sonora, R6",FALSE,FALSE,FALSE
"ME26R7","ME26","MEX111","MEX","Hermosillo (Son.)","Sonora, R7","Sonora, R7","t","Sonora, R7",FALSE,FALSE,FALSE
"ME26R8","ME26","MEX111","MEX","La Colorada, Mazatán, Onavas, San Javier, San Pedro de la Cueva, Soyopa, Suaqui Grande, Villa Pesqueira. (Son.)","Sonora, R8","Sonora, R8","t","Sonora, R8",FALSE,FALSE,FALSE
"ME26R9","ME26","MEX111","MEX","Arivechi, Bacanora, Sahuaripa, Yécora. (Son.)","Sonora, R9","Sonora, R9","t","Sonora, R9",FALSE,FALSE,FALSE
"ME27R1","ME27","MEX111","MEX","Centro (Tab.)","Tabasco, R1","Tabasco, R1","t","Tabasco, R1",FALSE,FALSE,FALSE
"ME27R2","ME27","MEX111","MEX","Cárdenas, Comalcalco, Cunduacán, Huimanguillo, Jalpa de Méndez, Nacajuca, Paraíso. (Tab.)","Tabasco, R2","Tabasco, R2","t","Tabasco, R2",FALSE,FALSE,FALSE
"ME27R3","ME27","MEX111","MEX","Balancán, Centla, Emiliano Zapata, Jonuta, Tenosique. (Tab.)","Tabasco, R3","Tabasco, R3","t","Tabasco, R3",FALSE,FALSE,FALSE
"ME27R4","ME27","MEX111","MEX","Jalapa, Macuspana, Tacotalpa, Teapa. (Tab.)","Tabasco, R4","Tabasco, R4","t","Tabasco, R4",FALSE,FALSE,FALSE
"ME28R1","ME28","MEX111","MEX","Camargo, Guerrero, Gustavo Díaz Ordaz, Matamoros, Mier, Miguel Alemán, Nuevo Laredo, Reynosa, Río Bravo, Valle Hermoso. (Tamps.)","Tamaulipas, R1","Tamaulipas, R1","t","Tamaulipas, R1",FALSE,FALSE,FALSE
"ME28R2","ME28","MEX111","MEX","Burgos, Cruillas, Méndez, San Fernando, San Nicolás. (Tamps.)","Tamaulipas, R2","Tamaulipas, R2","t","Tamaulipas, R2",FALSE,FALSE,FALSE
"ME28R3","ME28","MEX111","MEX","Abasolo, Casas, Güémez, Hidalgo, Jiménez, Mainero, Padilla, San Carlos, Soto la Marina, Victoria, Villagrán. (Tamps.)","Tamaulipas, R3","Tamaulipas, R3","t","Tamaulipas, R3",FALSE,FALSE,FALSE
"ME28R4","ME28","MEX111","MEX","Aldama, Altamira, Antiguo Morelos, Bustamante, Ciudad Madero, Gómez Farías, González, Jaumave, Llera, El Mante, Miquihuana, Nuevo Morelos, Ocampo, Palmillas, Tampico, Tula, Xicoténcatl. (Tamps.)","Tamaulipas, R4","Tamaulipas, R4","t","Tamaulipas, R4",FALSE,FALSE,FALSE
"ME29R1","ME29","MEX111","MEX","Chiautempan, Tlaxcala, La Magdalena Tlaltelulco, San Francisco Tetlanohcan, Santa Isabel Xiloxoxtla. (Tlax.)","Tlaxcala, R1","Tlaxcala, R1","t","Tlaxcala, R1",FALSE,FALSE,FALSE
"ME29R2","ME29","MEX111","MEX","Acuamanala de Miguel Hidalgo, Teolocholco, Xicohtzinco, Zacatelco, San Lorenzo Axocomanitla, Santa Catarina Ayometla, Santa Cruz Quilehtla. (Tlax.)","Tlaxcala, R2","Tlaxcala, R2","t","Tlaxcala, R2",FALSE,FALSE,FALSE
"ME29R3","ME29","MEX111","MEX","Mazatecochco de José María Morelos, San Pablo del Monte, Tenancingo, Papalotla de Xicohténcatl. (Tlax.)","Tlaxcala, R3","Tlaxcala, R3","t","Tlaxcala, R3",FALSE,FALSE,FALSE
"ME29R4","ME29","MEX111","MEX","Tepetitla de Lardizábal, Natívitas, Tepeyanco, Tetlatlahuca, San Jerónimo Zacualpan, San Juan Huactzinco, Santa Apolonia Teacalco. (Tlax.)","Tlaxcala, R4","Tlaxcala, R4","t","Tlaxcala, R4",FALSE,FALSE,FALSE
"ME29R5","ME29","MEX111","MEX","Apetatitlán de Antonio Carvajal, Ixtacuixtla de Mariano Matamoros, Panotla, Totolac, San Damián Texoloc, Santa Ana Nopalucan. (Tlax.)","Tlaxcala, R5","Tlaxcala, R5","t","Tlaxcala, R5",FALSE,FALSE,FALSE
"ME29R6","ME29","MEX111","MEX","Calpulalpan, Españita, Hueyotlipan, Sanctórum de Lázaro Cárdenas, Nanacamilpa de Mariano Arista, Benito Juárez. (Tlax.)","Tlaxcala, R6","Tlaxcala, R6","t","Tlaxcala, R6",FALSE,FALSE,FALSE
"ME29R7","ME29","MEX111","MEX","Atlangatepec, Muñoz de Domingo Arenas, Tetla de la Solidaridad, Tlaxco, Xaltocan, Yauhquemecan, San Lucas Tecopilco. (Tlax.)","Tlaxcala, R7","Tlaxcala, R7","t","Tlaxcala, R7",FALSE,FALSE,FALSE
"ME29R8","ME29","MEX111","MEX","Amaxac de Guerrero, Apizaco, Cuaxomulco, Contla de Juan Cuamatzi, Santa Cruz Tlaxcala, Tzompantepec, Xaloztoc, San José Teacalco. (Tlax.)","Tlaxcala, R8","Tlaxcala, R8","t","Tlaxcala, R8",FALSE,FALSE,FALSE
"ME29R9","ME29","MEX111","MEX","Altzayanca, El Carmen Tequexquitla, Cuapiaxtla, Huamantla, Ixtenco, Terrenate, Tocatlán, Zitlaltepec de Trinidad Sánchez Santos, Emiliano Zapata, Lázaro Cárdenas. (Tlax.)","Tlaxcala, R9","Tlaxcala, R9","t","Tlaxcala, R9",FALSE,FALSE,FALSE
"ME30R1","ME30","MEX111","MEX","Benito Juárez, Citlaltépetl, Chalma, Chiconamel, Chicontepec, Chinampa de Gorostiza, Chontla, Huayacocotla, Ilamatlán, Ixcatepec, Ixhuatlán de Madero, Ozuluama de Mascareñas, Pánuco, Platón Sánchez, Pueblo Viejo, Tamalín, Tampico Alto, Tantima,","Veracruz, R1","Veracruz, R1","t","Veracruz, R1",FALSE,FALSE,FALSE
"ME30R2","ME30","MEX111","MEX","Naranjos Amatlán, Cazones, Cerro Azul, Coahuitlán, Coatzintla, Coxquihui, Coyutla, Chumatlán, Espinal, Filomeno Mata, Gutiérrez Zamora, Mecatlán, Papantla, Poza Rica de Hidalgo, Tamiahua, Tancoco, Castillo de Teayo, Tecolutla, Temapache, Tepetzintla","Veracruz, R2","Veracruz, R2","t","Veracruz, R2",FALSE,FALSE,FALSE
"ME30R3","ME30","MEX111","MEX","Acajete, Acatlán, Actopan, Alto Lucero de Gutiérrez Barrios, Altotonga, La Antigua, Apazapan, Atzalan, Ayahualulco, Banderilla, Coacoatzintla, Coatepec, Colipa, Cosautlán de Carvajal, Chiconquiaco, Emiliano Zapata, Ixhuacán de los Reyes, Jalacingo, X","Veracruz, R3","Veracruz, R3","t","Veracruz, R3",FALSE,FALSE,FALSE
"ME30R4","ME30","MEX111","MEX","Acultzingo, Amatlán de los Reyes, Aquila, Astacinga, Atlahuilco, Atzacan, Camerino Z. Mendoza, Coetzala, Córdoba, Cuichapa, Cuitláhuac, Fortín, Huiloapan, Ixhuatlancillo, Ixtaczoquitlán, Magdalena, Maltrata, Mariano Escobedo, Mixtla de Altamirano, N","Veracruz, R4","Veracruz, R4","t","Veracruz, R4",FALSE,FALSE,FALSE
"ME30R5","ME30","MEX111","MEX","Camarón de Tejeda, Alpatláhuac, Atoyac, Tlaltetela, Boca del Río, Calcahualco, Carrillo Puerto, Comapa, Coscomatepec, Cotaxtla, Chocamán, Huatusco, Ignacio de la Llave, Ixhuatlán del Café, Jamapa, Manlio Fabio Altamirano, Medellín, Paso del Macho,","Veracruz, R5","Veracruz, R5","t","Veracruz, R5",FALSE,FALSE,FALSE
"ME30R6","ME30","MEX111","MEX","Acula, Alvarado, Amatitlán, Angel R. Cabada, Catemaco, Cosamaloapan de Carpio, Chacaltianguis, Isla, Ixmatlahuacan, Lerdo de Tejada, Otatitlán, Playa Vicente, Saltabarranca, San Andrés Tuxtla, Santiago Tuxtla, José Azueta, Tierra Blanca, Tlacojalpan,","Veracruz, R6","Veracruz, R6","t","Veracruz, R6",FALSE,FALSE,FALSE
"ME30R7","ME30","MEX111","MEX","Acayucan, Coatzacoalcos, Cosoleacaque, Chinameca, Las Choapas, Hidalgotitlán, Hueyapan de Ocampo, Ixhuatlán del Sureste, Jáltipan, Jesús Carranza, Juan Rodríguez Clara, Mecayapan, Minatitlán, Moloacán, Oluta, Oteapan, Pajapan, San Juan Evangelista","Veracruz, R7","Veracruz, R7","t","Veracruz, R7",FALSE,FALSE,FALSE
"ME31R1","ME31","MEX111","MEX","Buctzotz, Calotmul, Cenotillo, Espita, Panabá, Río Lagartos, San Felipe, Sucilá, Tizimín. (Yuc.)","Yucatan, R1","Yucatan, R1","t","Yucatan, R1",FALSE,FALSE,FALSE
"ME31R2","ME31","MEX111","MEX","Cuncunul, Chankom, Chemax, Chichimilá, Chikindzonot, Dzitás, Kaua, Tekom, Temozón, Tinum, Tixcacalcupul, Uayma, Valladolid. (Yuc.)","Yucatan, R2","Yucatan, R2","t","Yucatan, R2",FALSE,FALSE,FALSE
"ME31R3","ME31","MEX111","MEX","Baca, Cansahcab, Dzemul, Dzidzantún, Dzilam de Bravo, Dzilam González, Mocochá, Motul, Muxupip, Sinanché, Suma, Telchac Pueblo, Telchac Puerto, Temax, Teya, Yaxkukul, Yobaín. (Yuc.)","Yucatan, R3","Yucatan, R3","t","Yucatan, R3",FALSE,FALSE,FALSE
"ME31R4","ME31","MEX111","MEX","Bokobá, Cacalchén, Dzoncauich, Hoctún, Izamal, Kantunil, Quintana Roo, Sudzal, Tahmek, Tekal de Venegas, Tekantó, Tepakán, Tixkokob, Tunkás, Xocchel. (Yuc.)","Yucatan, R4","Yucatan, R4","t","Yucatan, R4",FALSE,FALSE,FALSE
"ME31R5","ME31","MEX111","MEX","Cuzamá, Hocabá, Homún, Huhí, Sanahcat, Sotuta, Yaxcabá. (Yuc.)","Yucatan, R5","Yucatan, R5","t","Yucatan, R5",FALSE,FALSE,FALSE
"ME31R6","ME31","MEX111","MEX","Acanceh, Conkal, Chicxulub Pueblo, Hunucmá, Ixil, Kanasín, Mérida, Progreso, Seyé, Tecoh, Timucuy, Tixpéhual, Ucú, Umán. (Yuc.)","Yucatan, R6","Yucatan, R6","t","Yucatan, R6",FALSE,FALSE,FALSE
"ME31R7","ME31","MEX111","MEX","Celestún, Chocholá, Halachó, Kinchil, Kopomá, Maxcanú, Opichén, Samahil, Tetiz. (Yuc.)","Yucatan, R7","Yucatan, R7","t","Yucatan, R7",FALSE,FALSE,FALSE
"ME31R8","ME31","MEX111","MEX","Abalá, Akil, Cantamayec, Chacsinkín, Chapab, Chumayel, Dzán, Mama, Maní, Mayapán, Muna, Oxkutzcab, Peto, Sacalum, Santa Elena, Tahdziú, Teabo, Tekax, Tekit, Ticul, Tixmehuac, Tzucacab. (Yuc.)","Yucatan, R8","Yucatan, R8","t","Yucatan, R8",FALSE,FALSE,FALSE
"ME32R1","ME32","MEX111","MEX","Calera, Fresnillo, General Enrique Estrada, Valparaíso, Villa de Cos. (Zac.)","Zacatecas, R1","Zacatecas, R1","t","Zacatecas, R1",FALSE,FALSE,FALSE
"ME32R2","ME32","MEX111","MEX","Cañitas de Felipe Pescador, General Francisco R. Murguía, Juan Aldama, Miguel Auza, Río Grande. (Zac.)","Zacatecas, R2","Zacatecas, R2","t","Zacatecas, R2",FALSE,FALSE,FALSE
"ME32R3","ME32","MEX111","MEX","Chalchihuites, Jiménez del Teul, Sain Alto, Sombrerete. (Zac.)","Zacatecas, R3","Zacatecas, R3","t","Zacatecas, R3",FALSE,FALSE,FALSE
