,geo,freq,obsTime,indicator,obsValue,unit
1996,RO126,6 years,2018,green urban area,1768697.954068017,square meters
1997,RO413,6 years,2018,green urban area,743361.6868633969,square meters
1998,CZ,6 years,2018,green urban area,152832064.3025815,square meters
1999,CZ0,6 years,2018,green urban area,152832064.3025815,square meters
2000,CZ02,6 years,2018,green urban area,32396022.11790066,square meters
2001,CZ03,6 years,2018,green urban area,8794915.55210963,square meters
2002,CZ01,6 years,2018,green urban area,45595389.95089431,square meters
2003,CZ06,6 years,2018,green urban area,11789771.93978463,square meters
2004,CZ05,6 years,2018,green urban area,14323307.6893086,square meters
2005,CZ08,6 years,2018,green urban area,26818907.56342182,square meters
2006,CZ04,6 years,2018,green urban area,8175361.020372581,square meters
2007,CZ07,6 years,2018,green urban area,5404149.454774423,square meters
2008,CZ010,6 years,2018,green urban area,45595389.95089431,square meters
2009,CZ020,6 years,2018,green urban area,32396022.11790066,square meters
2010,CZ042,6 years,2018,green urban area,6167921.944967535,square meters
2011,CZ051,6 years,2018,green urban area,5736471.218025495,square meters
2012,CZ052,6 years,2018,green urban area,3749645.924240127,square meters
2013,CZ031,6 years,2018,green urban area,4641106.385286406,square meters
2014,CZ053,6 years,2018,green urban area,4880230.987832312,square meters
2015,CZ080,6 years,2018,green urban area,26818907.56342182,square meters
2016,CZ071,6 years,2018,green urban area,2770375.444896549,square meters
2017,CZ041,6 years,2018,green urban area,2007439.075405045,square meters
2018,CZ063,6 years,2018,green urban area,2649956.610736751,square meters
2019,CZ064,6 years,2018,green urban area,9139815.329047875,square meters
2020,CZ032,6 years,2018,green urban area,4153809.166823225,square meters
2021,CZ072,6 years,2018,green urban area,2633774.009877874,square meters
2022,DK,6 years,2018,total functional urban area,17345573339.72456,square meters
2023,DK0,6 years,2018,total functional urban area,17345573339.72456,square meters
2024,DK01,6 years,2018,total functional urban area,2141423083.299213,square meters
2025,DK02,6 years,2018,total functional urban area,1023385861.362511,square meters
2026,DK03,6 years,2018,total functional urban area,3604751307.255037,square meters
2027,DK04,6 years,2018,total functional urban area,4561654664.116485,square meters
2028,DK05,6 years,2018,total functional urban area,6442538649.963889,square meters
2029,DK022,6 years,2018,total functional urban area,161449678.3356535,square meters
2030,DK032,6 years,2018,total functional urban area,0.0,square meters
2031,DK013,6 years,2018,total functional urban area,1637007336.939121,square meters
2032,DK014,6 years,2018,total functional urban area,0.0,square meters
2033,DK021,6 years,2018,total functional urban area,1022863688.24667,square meters
2034,DK042,6 years,2018,total functional urban area,4512307073.646071,square meters
2035,DK011,6 years,2018,total functional urban area,303814743.0677844,square meters
2036,DK012,6 years,2018,total functional urban area,501102203.3180443,square meters
2037,DK041,6 years,2018,total functional urban area,176188024.7443444,square meters
2038,DK031,6 years,2018,total functional urban area,3604751307.255037,square meters
2039,DK050,6 years,2018,total functional urban area,6442538649.963889,square meters
2040,ME,6 years,2018,total functional urban area,1845296889.259439,square meters
2041,ME0,6 years,2018,total functional urban area,1845296889.259439,square meters
2042,ME00,6 years,2018,total functional urban area,1845296889.259439,square meters
2043,ME000,6 years,2018,total functional urban area,1845296889.259439,square meters
2044,SI,6 years,2018,total functional urban area,4504242122.111092,square meters
2045,SI0,6 years,2018,total functional urban area,4504242122.111092,square meters
2046,SI04,6 years,2018,total functional urban area,2334276210.701808,square meters
2047,SI03,6 years,2018,total functional urban area,2618312656.272343,square meters
2048,SI038,6 years,2018,total functional urban area,202524196.9301635,square meters
2049,SI036,6 years,2018,total functional urban area,0.0,square meters
2050,SI043,6 years,2018,total functional urban area,92407996.5767352,square meters
2051,SI041,6 years,2018,total functional urban area,2334264986.773537,square meters
2052,SI042,6 years,2018,total functional urban area,149103065.7779621,square meters
2053,SI037,6 years,2018,total functional urban area,163845423.286636,square meters
2054,SI034,6 years,2018,total functional urban area,296541641.9175926,square meters
2055,SI035,6 years,2018,total functional urban area,119759004.5324385,square meters
2056,SI031,6 years,2018,total functional urban area,55944399.74679808,square meters
2057,SI033,6 years,2018,total functional urban area,49066582.05137591,square meters
2058,SI032,6 years,2018,total functional urban area,2169742179.281372,square meters
2059,SI044,6 years,2018,total functional urban area,0.0,square meters
2060,BE,6 years,2018,total functional urban area,10668624716.22958,square meters
2061,BE3,6 years,2018,total functional urban area,5488818182.591344,square meters
2062,BE2,6 years,2018,total functional urban area,5359355689.726701,square meters
2063,BE1,6 years,2018,total functional urban area,264718087.2423198,square meters
2064,BE24,6 years,2018,total functional urban area,1691097048.93153,square meters
2065,BE25,6 years,2018,total functional urban area,1033497670.721948,square meters
2066,BE22,6 years,2018,total functional urban area,167737815.3598792,square meters
2067,BE23,6 years,2018,total functional urban area,1828537577.410997,square meters
2068,BE10,6 years,2018,total functional urban area,264718087.2423198,square meters
2069,BE21,6 years,2018,total functional urban area,1124233149.731304,square meters
2070,BE33,6 years,2018,total functional urban area,1578608347.426767,square meters
2071,BE31,6 years,2018,total functional urban area,1338813795.766683,square meters
2072,BE32,6 years,2018,total functional urban area,1783033061.432672,square meters
2073,BE34,6 years,2018,total functional urban area,30202326.2486426,square meters
2074,BE35,6 years,2018,total functional urban area,1450113392.30933,square meters
2075,BE353,6 years,2018,total functional urban area,270431684.6499318,square meters
2076,BE211,6 years,2018,total functional urban area,1020959886.21746,square meters
2077,BE335,6 years,2018,total functional urban area,130992429.9126628,square meters
2078,BE336,6 years,2018,total functional urban area,0.0,square meters
2079,BE251,6 years,2018,total functional urban area,575460304.9210569,square meters
2080,BE334,6 years,2018,total functional urban area,394834409.1029935,square meters
2081,BE100,6 years,2018,total functional urban area,264718087.2423198,square meters
2082,BE212,6 years,2018,total functional urban area,180767094.4035644,square meters
2083,BE213,6 years,2018,total functional urban area,50850614.02703124,square meters
2084,BE224,6 years,2018,total functional urban area,129389039.2806857,square meters
2085,BE225,6 years,2018,total functional urban area,0.0,square meters
2086,BE223,6 years,2018,total functional urban area,44028872.80416704,square meters
2087,BE253,6 years,2018,total functional urban area,276.6242347455996,square meters
2088,BE254,6 years,2018,total functional urban area,223089439.4454629,square meters
2089,BE255,6 years,2018,total functional urban area,243820785.5854289,square meters
2090,BE256,6 years,2018,total functional urban area,8829402.419254301,square meters
2091,BE257,6 years,2018,total functional urban area,67203450.93790895,square meters
2092,BE258,6 years,2018,total functional urban area,9549171.855038472,square meters
2093,BE343,6 years,2018,total functional urban area,30202326.2486426,square meters
2094,BE233,6 years,2018,total functional urban area,242592225.4628959,square meters
2095,BE234,6 years,2018,total functional urban area,912992586.817628,square meters
2096,BE235,6 years,2018,total functional urban area,200917691.7974924,square meters
2097,BE236,6 years,2018,total functional urban area,253640829.3430226,square meters
2098,BE344,6 years,2018,total functional urban area,0.0,square meters
2099,BE345,6 years,2018,total functional urban area,0.0,square meters
2100,BE341,6 years,2018,total functional urban area,0.0,square meters
2101,BE32D,6 years,2018,total functional urban area,393894601.0602965,square meters
2102,BE331,6 years,2018,total functional urban area,441305336.6446638,square meters
2103,BE332,6 years,2018,total functional urban area,857834003.6061606,square meters
2104,BE232,6 years,2018,total functional urban area,215196351.7954073,square meters
2105,BE310,6 years,2018,total functional urban area,1338813795.766683,square meters
2106,BE32A,6 years,2018,total functional urban area,439346880.4154408,square meters
2107,BE32B,6 years,2018,total functional urban area,618042453.7994137,square meters
2108,BE323,6 years,2018,total functional urban area,496176961.2511206,square meters
2109,BE252,6 years,2018,total functional urban area,8957662.918109225,square meters
2110,BE32C,6 years,2018,total functional urban area,262543781.0204231,square meters
2111,BE231,6 years,2018,total functional urban area,583426070.9280602,square meters
2112,BE328,6 years,2018,total functional urban area,115080222.5700429,square meters
2113,BE351,6 years,2018,total functional urban area,162488428.1881473,square meters
2114,BE352,6 years,2018,total functional urban area,1115954847.839561,square meters
2115,BE241,6 years,2018,total functional urban area,1070674664.787366,square meters
2116,BE242,6 years,2018,total functional urban area,770343299.9550068,square meters
2117,BE342,6 years,2018,total functional urban area,0.0,square meters
2118,BE329,6 years,2018,total functional urban area,56106490.28418556,square meters
2119,SK,6 years,2018,total functional urban area,8673498611.62444,square meters
2120,SK0,6 years,2018,total functional urban area,8673498611.62444,square meters
2121,SK03,6 years,2018,total functional urban area,1624411150.547073,square meters
2122,SK04,6 years,2018,total functional urban area,2710846682.111132,square meters
2123,SK02,6 years,2018,total functional urban area,2817693922.916125,square meters
2124,SK01,6 years,2018,total functional urban area,2118983704.138375,square meters
2125,SK021,6 years,2018,total functional urban area,1230678047.840647,square meters
2126,SK023,6 years,2018,total functional urban area,870511339.108743,square meters
2127,SK042,6 years,2018,total functional urban area,1931026078.748815,square meters
2128,SK041,6 years,2018,total functional urban area,1022299579.150262,square meters
2129,SK022,6 years,2018,total functional urban area,788387460.1407964,square meters
2130,SK032,6 years,2018,total functional urban area,809394727.0504897,square meters
2131,SK010,6 years,2018,total functional urban area,2118983704.138375,square meters
2132,SK031,6 years,2018,total functional urban area,939495814.4552203,square meters
2133,NO,6 years,2018,total functional urban area,27653722760.4192,square meters
2134,NO092,6 years,2018,total functional urban area,3475848849.186691,square meters
2135,NO091,6 years,2018,total functional urban area,0.0,square meters
2136,NO020,6 years,2018,total functional urban area,1324447609.920822,square meters
2137,NO082,6 years,2018,total functional urban area,7195629036.07284,square meters
2138,NO0A2,6 years,2018,total functional urban area,3604561035.026891,square meters
2139,NO060,6 years,2018,total functional urban area,6733552890.888984,square meters
2140,NO074,6 years,2018,total functional urban area,3764435844.273093,square meters
2141,NO0A1,6 years,2018,total functional urban area,2910599802.80729,square meters
2142,NO081,6 years,2018,total functional urban area,842070161.7845525,square meters
2143,NO02,6 years,2018,total functional urban area,1324447609.920822,square meters
2144,NO06,6 years,2018,total functional urban area,6733552890.888984,square meters
2145,NO07,6 years,2018,total functional urban area,3764435844.273093,square meters
2146,NO08,6 years,2018,total functional urban area,7473250722.007224,square meters
2147,NO0A3,6 years,2018,total functional urban area,0.0,square meters
2148,NO071,6 years,2018,total functional urban area,0.0,square meters
2149,NO09,6 years,2018,total functional urban area,3475848849.186691,square meters
2150,NO0A,6 years,2018,total functional urban area,6515160837.834181,square meters
2151,NO0B1,6 years,2018,total functional urban area,0.0,square meters
2152,NO0,6 years,2018,total functional urban area,27653722760.4192,square meters
2153,NO0B,6 years,2018,total functional urban area,0.0,square meters
2154,NO0B2,6 years,2018,total functional urban area,0.0,square meters
2155,BG,6 years,2018,total functional urban area,27899562311.75781,square meters
2156,BG3,6 years,2018,total functional urban area,16921344391.65016,square meters
2157,BG4,6 years,2018,total functional urban area,11524356853.24231,square meters
2158,BG33,6 years,2018,total functional urban area,4437231242.93358,square meters
2159,BG34,6 years,2018,total functional urban area,7422602082.80607,square meters
